170	2014-05-11 12:41:40
163	2014-05-11 11:48:21
183	2014-05-11 11:15:09
183	2014-05-11 10:28:23
172	2014-05-11 10:14:16
170	2014-05-11 10:09:17
168	2014-05-11 09:55:33
37	2014-05-11 08:14:39
94	2014-05-11 08:07:57
94	2014-05-11 07:17:33
168	2014-05-10 22:47:47
172	2014-05-10 22:47:38
183	2014-05-10 22:38:42
200	2014-05-10 22:37:44
172	2014-05-10 21:08:09
200	2014-05-10 20:07:16
185	2014-05-10 19:56:35
183	2014-05-10 18:49:23
185	2014-05-10 17:29:40
170	2014-05-10 12:15:23
170	2014-05-10 10:11:59
168	2014-05-10 09:40:35
94	2014-05-10 07:43:39
94	2014-05-10 06:01:45
33	2014-05-09 23:03:58
170	2014-05-09 22:27:54
172	2014-05-09 22:27:50
184	2014-05-09 22:22:10
200	2014-05-09 22:15:26
172	2014-05-09 20:55:48
184	2014-05-09 20:44:46
182	2014-05-09 20:11:58
188	2014-05-09 20:10:21
31	2014-05-09 19:56:28
33	2014-05-09 19:54:39
170	2014-05-09 19:31:28
47	2014-05-09 19:16:02
1010	2014-05-09 19:13:08
35	2014-05-09 18:59:40
188	2014-05-09 18:56:52
168	2014-05-09 18:44:08
200	2014-05-09 18:40:20
1030	2014-05-09 18:38:52
1019	2014-05-09 18:30:12
36	2014-05-09 18:27:34
172	2014-05-09 18:26:03
1011	2014-05-09 18:21:28
184	2014-05-09 18:18:16
183	2014-05-09 18:18:10
1019	2014-05-09 18:16:28
169	2014-05-09 18:14:07
35	2014-05-09 18:01:25
43	2014-05-09 18:01:15
47	2014-05-09 18:01:11
38	2014-05-09 18:01:01
170	2014-05-09 17:55:03
55	2014-05-09 17:52:37
100	2014-05-09 17:51:57
1004	2014-05-09 17:48:00
1029	2014-05-09 17:45:52
1001	2014-05-09 17:45:44
32	2014-05-09 17:42:12
45	2014-05-09 17:41:03
82	2014-05-09 17:40:59
37	2014-05-09 17:38:47
46	2014-05-09 17:38:42
35	2014-05-09 17:38:07
48	2014-05-09 17:37:30
44	2014-05-09 17:37:24
1006	2014-05-09 17:26:48
33	2014-05-09 17:08:52
1019	2014-05-09 16:31:35
113	2014-05-09 16:26:04
51	2014-05-09 15:46:56
1020	2014-05-09 15:42:24
48	2014-05-09 15:37:17
1008	2014-05-09 15:28:09
170	2014-05-09 14:56:56
1030	2014-05-09 14:56:19
185	2014-05-09 14:55:28
185	2014-05-09 14:54:44
183	2014-05-09 14:52:44
1006	2014-05-09 14:47:35
32	2014-05-09 14:28:58
1028	2014-05-09 14:24:18
172	2014-05-09 14:21:42
1029	2014-05-09 14:16:03
100	2014-05-09 14:07:14
45	2014-05-09 14:06:46
36	2014-05-09 14:06:41
82	2014-05-09 14:06:34
1004	2014-05-09 14:05:24
52	2014-05-09 14:04:54
184	2014-05-09 13:58:50
53	2014-05-09 13:54:10
55	2014-05-09 13:52:01
43	2014-05-09 13:41:43
47	2014-05-09 13:41:39
1008	2014-05-09 13:38:07
44	2014-05-09 13:33:35
35	2014-05-09 13:33:31
38	2014-05-09 13:33:19
33	2014-05-09 13:25:05
37	2014-05-09 13:13:45
46	2014-05-09 13:13:42
52	2014-05-09 12:56:24
53	2014-05-09 12:53:49
169	2014-05-09 12:42:53
188	2014-05-09 12:36:39
33	2014-05-09 12:34:42
55	2014-05-09 12:26:46
53	2014-05-09 12:26:43
1014	2014-05-09 12:22:50
31	2014-05-09 12:22:01
1022	2014-05-09 12:06:30
1018	2014-05-09 12:06:27
52	2014-05-09 12:03:41
1019	2014-05-09 11:59:14
187	2014-05-09 11:58:51
31	2014-05-09 11:51:05
32	2014-05-09 11:51:02
200	2014-05-09 11:48:55
1021	2014-05-09 11:47:01
184	2014-05-09 11:44:41
169	2014-05-09 11:42:50
172	2014-05-09 11:42:47
170	2014-05-09 11:42:31
183	2014-05-09 11:38:49
44	2014-05-09 11:34:38
45	2014-05-09 11:34:14
36	2014-05-09 11:34:11
82	2014-05-09 11:34:02
35	2014-05-09 11:33:55
38	2014-05-09 11:33:47
37	2014-05-09 11:33:43
46	2014-05-09 11:33:38
1001	2014-05-09 11:30:00
1029	2014-05-09 11:29:55
43	2014-05-09 11:29:03
47	2014-05-09 11:28:57
1030	2014-05-09 11:20:40
100	2014-05-09 11:07:17
47	2014-05-09 10:24:30
1018	2014-05-09 10:18:12
1014	2014-05-09 10:17:00
32	2014-05-09 10:09:36
48	2014-05-09 10:09:33
200	2014-05-09 10:08:46
183	2014-05-09 10:08:43
188	2014-05-09 10:01:48
113	2014-05-09 09:54:13
1022	2014-05-09 09:54:09
1021	2014-05-09 09:48:27
36	2014-05-09 09:44:04
52	2014-05-09 09:43:05
184	2014-05-09 09:36:10
172	2014-05-09 09:24:20
44	2014-05-09 09:24:16
185	2014-05-09 09:22:01
35	2014-05-09 09:21:01
38	2014-05-09 09:20:01
33	2014-05-09 09:15:43
31	2014-05-09 09:13:07
47	2014-05-09 09:08:14
51	2014-05-09 09:02:41
170	2014-05-09 09:00:19
55	2014-05-09 08:57:59
1030	2014-05-09 08:50:35
1029	2014-05-09 08:39:26
1028	2014-05-09 08:38:59
53	2014-05-09 08:34:53
36	2014-05-09 08:32:23
168	2014-05-09 08:30:01
43	2014-05-09 08:26:20
169	2014-05-09 08:06:23
45	2014-05-09 07:30:25
82	2014-05-09 07:30:20
37	2014-05-09 07:27:32
46	2014-05-09 07:27:17
100	2014-05-09 07:25:23
152	2014-05-09 07:12:36
152	2014-05-09 07:12:30
184	2014-05-08 23:20:22
187	2014-05-08 23:15:57
169	2014-05-08 22:57:31
188	2014-05-08 22:57:15
33	2014-05-08 22:44:01
168	2014-05-08 22:13:45
172	2014-05-08 22:09:42
170	2014-05-08 22:08:25
183	2014-05-08 21:51:54
1016	2014-05-08 21:11:27
1020	2014-05-08 19:42:48
42	2014-05-08 19:40:28
170	2014-05-08 19:09:40
51	2014-05-08 18:47:43
48	2014-05-08 18:42:27
45	2014-05-08 18:34:05
36	2014-05-08 18:34:01
82	2014-05-08 18:33:53
35	2014-05-08 18:29:43
184	2014-05-08 18:08:07
188	2014-05-08 18:05:50
168	2014-05-08 18:04:04
1029	2014-05-08 18:01:38
1001	2014-05-08 18:01:34
43	2014-05-08 18:01:20
1006	2014-05-08 18:01:16
38	2014-05-08 18:01:10
183	2014-05-08 18:01:01
37	2014-05-08 17:59:42
46	2014-05-08 17:59:33
44	2014-05-08 17:59:26
55	2014-05-08 17:59:18
1021	2014-05-08 17:57:09
1022	2014-05-08 17:55:20
33	2014-05-08 17:54:58
1019	2014-05-08 17:54:43
100	2014-05-08 17:53:32
53	2014-05-08 17:49:51
169	2014-05-08 17:49:43
32	2014-05-08 17:45:47
1018	2014-05-08 17:43:33
1005	2014-05-08 17:36:03
1014	2014-05-08 17:35:34
1005	2014-05-08 17:32:56
184	2014-05-08 17:32:34
187	2014-05-08 17:32:31
188	2014-05-08 17:32:24
33	2014-05-08 17:30:45
168	2014-05-08 17:28:52
168	2014-05-08 17:28:46
170	2014-05-08 17:28:05
1030	2014-05-08 17:24:46
47	2014-05-08 17:21:13
183	2014-05-08 17:17:06
200	2014-05-08 17:01:13
31	2014-05-08 16:59:12
1012	2014-05-08 16:20:35
52	2014-05-08 16:17:17
113	2014-05-08 16:10:41
7	2014-05-08 15:32:15
1014	2014-05-08 15:29:58
1022	2014-05-08 15:24:45
1012	2014-05-08 14:47:58
1005	2014-05-08 14:42:34
32	2014-05-08 14:39:22
183	2014-05-08 14:38:17
1021	2014-05-08 14:37:10
42	2014-05-08 14:31:33
170	2014-05-08 14:29:32
47	2014-05-08 14:23:19
184	2014-05-08 14:22:41
55	2014-05-08 14:19:29
1029	2014-05-08 14:16:00
1028	2014-05-08 14:12:32
200	2014-05-08 14:12:12
35	2014-05-08 14:10:51
48	2014-05-08 14:10:46
172	2014-05-08 14:07:38
1030	2014-05-08 13:53:51
169	2014-05-08 13:53:04
37	2014-05-08 13:52:27
46	2014-05-08 13:52:20
38	2014-05-08 13:51:19
44	2014-05-08 13:51:15
168	2014-05-08 13:48:14
100	2014-05-08 13:35:50
43	2014-05-08 13:34:08
1016	2014-05-08 13:33:34
1020	2014-05-08 13:27:29
51	2014-05-08 13:04:56
1018	2014-05-08 12:59:52
52	2014-05-08 12:54:30
53	2014-05-08 12:54:22
45	2014-05-08 12:54:03
36	2014-05-08 12:54:00
82	2014-05-08 12:53:48
7	2014-05-08 12:52:58
188	2014-05-08 12:52:18
1019	2014-05-08 12:45:34
1020	2014-05-08 12:33:44
1018	2014-05-08 12:22:32
100	2014-05-08 12:21:29
1021	2014-05-08 12:21:18
1014	2014-05-08 12:12:35
7	2014-05-08 12:09:34
31	2014-05-08 12:03:49
183	2014-05-08 12:03:10
51	2014-05-08 11:55:46
172	2014-05-08 11:54:19
42	2014-05-08 11:52:30
184	2014-05-08 11:52:05
1006	2014-05-08 11:51:20
52	2014-05-08 11:48:49
55	2014-05-08 11:41:59
53	2014-05-08 11:41:55
168	2014-05-08 11:40:20
169	2014-05-08 11:39:33
37	2014-05-08 11:39:27
46	2014-05-08 11:39:20
44	2014-05-08 11:39:12
33	2014-05-08 11:37:55
170	2014-05-08 11:37:32
1001	2014-05-08 11:35:22
1029	2014-05-08 11:35:06
32	2014-05-08 11:31:34
31	2014-05-08 11:31:15
43	2014-05-08 11:25:44
47	2014-05-08 11:25:40
38	2014-05-08 11:25:27
1028	2014-05-08 11:21:14
36	2014-05-08 11:20:32
82	2014-05-08 11:20:26
45	2014-05-08 11:20:08
1012	2014-05-08 11:17:29
1030	2014-05-08 11:17:22
1008	2014-05-08 11:15:34
1017	2014-05-08 11:15:30
1011	2014-05-08 11:03:24
169	2014-05-08 10:38:32
169	2014-05-08 10:38:29
1005	2014-05-08 10:04:04
1004	2014-05-08 10:02:54
1006	2014-05-08 10:02:48
1014	2014-05-08 09:59:32
1021	2014-05-08 09:58:03
113	2014-05-08 09:45:34
51	2014-05-08 09:42:13
47	2014-05-08 09:39:20
184	2014-05-08 09:35:49
1020	2014-05-08 09:25:15
1012	2014-05-08 09:20:29
1011	2014-05-08 09:20:26
42	2014-05-08 09:16:54
183	2014-05-08 09:13:12
1004	2014-05-08 09:11:32
1006	2014-05-08 09:11:22
38	2014-05-08 09:11:13
32	2014-05-08 09:09:23
172	2014-05-08 09:08:17
1008	2014-05-08 09:07:10
1018	2014-05-08 09:06:56
48	2014-05-08 09:05:36
55	2014-05-08 09:02:18
1001	2014-05-08 09:01:09
7	2014-05-08 08:58:49
1022	2014-05-08 08:51:29
1029	2014-05-08 08:47:20
36	2014-05-08 08:46:30
35	2014-05-08 08:46:22
1030	2014-05-08 08:39:07
1028	2014-05-08 08:35:23
44	2014-05-08 08:35:18
169	2014-05-08 08:35:12
168	2014-05-08 08:34:12
170	2014-05-08 08:32:24
52	2014-05-08 08:31:21
1017	2014-05-08 08:29:32
31	2014-05-08 08:29:23
1005	2014-05-08 08:22:12
33	2014-05-08 08:22:07
46	2014-05-08 08:11:36
53	2014-05-08 08:09:04
43	2014-05-08 07:58:29
45	2014-05-08 07:30:51
82	2014-05-08 07:30:48
100	2014-05-08 07:16:05
37	2014-05-08 07:06:21
184	2014-05-07 22:58:02
33	2014-05-07 22:55:16
172	2014-05-07 22:30:20
169	2014-05-07 22:30:16
168	2014-05-07 21:55:09
185	2014-05-07 21:06:17
170	2014-05-07 20:45:57
188	2014-05-07 20:08:10
172	2014-05-07 19:57:11
35	2014-05-07 19:43:06
183	2014-05-07 19:32:18
1020	2014-05-07 19:02:20
1016	2014-05-07 18:58:29
170	2014-05-07 18:55:31
1006	2014-05-07 18:53:48
51	2014-05-07 18:42:29
1013	2014-05-07 18:40:47
1004	2014-05-07 18:31:30
47	2014-05-07 18:20:06
1005	2014-05-07 18:15:38
184	2014-05-07 18:15:06
32	2014-05-07 18:14:09
33	2014-05-07 18:14:05
188	2014-05-07 18:11:54
31	2014-05-07 18:05:37
45	2014-05-07 18:05:31
36	2014-05-07 18:05:27
43	2014-05-07 18:00:59
55	2014-05-07 17:59:53
38	2014-05-07 17:59:48
1030	2014-05-07 17:58:27
169	2014-05-07 17:49:33
7	2014-05-07 17:47:26
1021	2014-05-07 17:42:30
37	2014-05-07 17:41:00
46	2014-05-07 17:40:44
44	2014-05-07 17:40:36
1003	2014-05-07 17:33:29
1005	2014-05-07 17:33:23
32	2014-05-07 17:33:03
33	2014-05-07 17:32:55
52	2014-05-07 17:31:39
1001	2014-05-07 17:31:22
1029	2014-05-07 17:31:08
1022	2014-05-07 17:23:33
168	2014-05-07 17:20:55
184	2014-05-07 17:20:51
188	2014-05-07 17:20:44
53	2014-05-07 17:10:45
100	2014-05-07 17:09:36
1018	2014-05-07 17:04:30
113	2014-05-07 17:03:52
48	2014-05-07 16:55:29
185	2014-05-07 15:53:20
1020	2014-05-07 15:48:33
1008	2014-05-07 15:27:08
1017	2014-05-07 15:27:03
1019	2014-05-07 15:23:38
168	2014-05-07 15:17:12
100	2014-05-07 15:01:47
1001	2014-05-07 14:59:06
32	2014-05-07 14:59:01
42	2014-05-07 14:41:30
1021	2014-05-07 14:39:57
1008	2014-05-07 14:38:07
184	2014-05-07 14:35:38
33	2014-05-07 14:31:38
1029	2014-05-07 14:23:51
51	2014-05-07 14:23:07
183	2014-05-07 14:21:32
1004	2014-05-07 14:21:19
1006	2014-05-07 14:21:11
1030	2014-05-07 14:21:05
100	2014-05-07 14:19:24
1028	2014-05-07 14:17:31
47	2014-05-07 14:15:49
1005	2014-05-07 14:11:45
169	2014-05-07 13:59:59
43	2014-05-07 13:59:27
44	2014-05-07 13:58:26
38	2014-05-07 13:49:08
48	2014-05-07 13:32:25
45	2014-05-07 13:25:58
36	2014-05-07 13:25:54
52	2014-05-07 13:20:15
7	2014-05-07 13:20:11
37	2014-05-07 13:14:27
46	2014-05-07 13:14:22
1017	2014-05-07 13:04:20
1018	2014-05-07 13:04:01
1016	2014-05-07 13:03:56
55	2014-05-07 12:58:57
48	2014-05-07 12:58:53
1022	2014-05-07 12:57:25
1019	2014-05-07 12:53:28
1013	2014-05-07 12:33:26
1018	2014-05-07 12:30:40
188	2014-05-07 12:26:26
7	2014-05-07 12:09:16
52	2014-05-07 12:09:06
36	2014-05-07 12:07:30
1019	2014-05-07 12:05:11
47	2014-05-07 12:01:17
47	2014-05-07 12:01:07
100	2014-05-07 12:01:04
42	2014-05-07 11:59:41
46	2014-05-07 11:56:37
169	2014-05-07 11:56:19
1006	2014-05-07 11:56:13
183	2014-05-07 11:55:18
184	2014-05-07 11:55:09
1004	2014-05-07 11:55:04
1012	2014-05-07 11:49:45
44	2014-05-07 11:47:35
170	2014-05-07 11:47:20
1005	2014-05-07 11:41:17
1020	2014-05-07 11:40:36
1021	2014-05-07 11:40:30
32	2014-05-07 11:37:53
33	2014-05-07 11:37:40
45	2014-05-07 11:37:31
1013	2014-05-07 11:34:59
188	2014-05-07 11:34:20
185	2014-05-07 11:34:15
53	2014-05-07 11:33:50
1022	2014-05-07 11:30:53
1017	2014-05-07 11:30:35
1014	2014-05-07 11:30:32
51	2014-05-07 11:26:54
36	2014-05-07 11:26:49
37	2014-05-07 11:26:41
38	2014-05-07 11:26:31
43	2014-05-07 11:26:18
1016	2014-05-07 11:10:27
55	2014-05-07 11:06:10
53	2014-05-07 11:06:06
1022	2014-05-07 10:34:14
1019	2014-05-07 10:12:10
33	2014-05-07 10:07:16
188	2014-05-07 09:51:49
113	2014-05-07 09:48:11
1021	2014-05-07 09:45:25
184	2014-05-07 09:34:33
1018	2014-05-07 09:31:31
1020	2014-05-07 09:22:53
42	2014-05-07 09:20:39
1012	2014-05-07 09:17:14
48	2014-05-07 09:17:11
185	2014-05-07 09:16:21
52	2014-05-07 09:10:07
38	2014-05-07 09:09:05
36	2014-05-07 09:03:44
1016	2014-05-07 09:01:27
51	2014-05-07 08:59:31
1014	2014-05-07 08:58:25
1017	2014-05-07 08:57:40
1013	2014-05-07 08:54:12
55	2014-05-07 08:47:20
1005	2014-05-07 08:46:43
44	2014-05-07 08:45:32
47	2014-05-07 08:39:54
183	2014-05-07 08:39:45
1004	2014-05-07 08:39:08
1006	2014-05-07 08:39:02
7	2014-05-07 08:38:18
169	2014-05-07 08:29:44
43	2014-05-07 08:21:59
170	2014-05-07 08:20:09
168	2014-05-07 08:19:52
31	2014-05-07 08:16:21
53	2014-05-07 08:16:17
45	2014-05-07 08:14:13
46	2014-05-07 07:22:50
37	2014-05-07 07:22:28
100	2014-05-07 07:19:56
94	2014-05-06 23:39:14
187	2014-05-06 22:52:12
32	2014-05-06 22:41:35
33	2014-05-06 22:41:21
169	2014-05-06 22:32:52
168	2014-05-06 22:32:48
172	2014-05-06 22:32:38
170	2014-05-06 22:32:20
188	2014-05-06 21:59:19
183	2014-05-06 21:05:43
184	2014-05-06 20:30:43
47	2014-05-06 20:22:59
43	2014-05-06 19:39:26
1020	2014-05-06 19:20:58
183	2014-05-06 19:15:50
1016	2014-05-06 18:49:12
170	2014-05-06 18:39:38
31	2014-05-06 18:32:53
1013	2014-05-06 18:26:50
183	2014-05-06 18:22:13
1006	2014-05-06 18:22:10
1021	2014-05-06 18:16:24
168	2014-05-06 18:12:11
184	2014-05-06 18:11:51
188	2014-05-06 18:10:03
1004	2014-05-06 18:07:03
51	2014-05-06 18:02:44
33	2014-05-06 18:01:20
38	2014-05-06 17:58:12
1019	2014-05-06 17:56:13
43	2014-05-06 17:55:11
42	2014-05-06 17:55:06
1001	2014-05-06 17:54:59
1029	2014-05-06 17:54:55
7	2014-05-06 17:48:44
1002	2014-05-06 17:40:11
1005	2014-05-06 17:39:51
188	2014-05-06 17:35:39
33	2014-05-06 17:35:18
185	2014-05-06 17:35:14
184	2014-05-06 17:34:52
44	2014-05-06 17:31:35
170	2014-05-06 17:29:31
172	2014-05-06 17:29:28
1030	2014-05-06 17:27:19
55	2014-05-06 17:26:12
55	2014-05-06 17:26:10
46	2014-05-06 17:26:06
37	2014-05-06 17:25:56
82	2014-05-06 17:22:29
36	2014-05-06 17:22:25
45	2014-05-06 17:22:19
100	2014-05-06 17:18:48
1017	2014-05-06 17:17:32
1019	2014-05-06 17:16:20
32	2014-05-06 17:12:55
48	2014-05-06 17:01:25
53	2014-05-06 16:56:43
1018	2014-05-06 16:54:44
52	2014-05-06 16:45:06
1001	2014-05-06 15:27:25
184	2014-05-06 14:34:45
183	2014-05-06 14:31:18
1004	2014-05-06 14:31:11
1006	2014-05-06 14:31:04
51	2014-05-06 14:26:34
1029	2014-05-06 14:23:41
1017	2014-05-06 14:23:09
42	2014-05-06 14:21:41
172	2014-05-06 14:18:28
46	2014-05-06 14:14:24
37	2014-05-06 14:14:01
1016	2014-05-06 14:07:24
1005	2014-05-06 14:06:42
1002	2014-05-06 14:04:52
169	2014-05-06 14:00:45
168	2014-05-06 13:56:48
38	2014-05-06 13:50:03
48	2014-05-06 13:47:04
1016	2014-05-06 13:35:40
100	2014-05-06 13:33:09
170	2014-05-06 13:24:03
47	2014-05-06 13:04:16
45	2014-05-06 13:03:07
82	2014-05-06 13:03:03
43	2014-05-06 13:02:49
36	2014-05-06 13:02:35
7	2014-05-06 12:54:47
52	2014-05-06 12:54:31
1018	2014-05-06 12:53:28
1021	2014-05-06 12:53:19
1012	2014-05-06 12:49:41
188	2014-05-06 12:46:41
1020	2014-05-06 12:37:44
1013	2014-05-06 12:33:41
31	2014-05-06 12:20:01
44	2014-05-06 12:18:49
188	2014-05-06 12:16:20
47	2014-05-06 12:10:53
1019	2014-05-06 12:10:06
33	2014-05-06 12:07:59
32	2014-05-06 12:07:54
7	2014-05-06 11:52:24
52	2014-05-06 11:52:20
55	2014-05-06 11:51:14
53	2014-05-06 11:51:08
44	2014-05-06 11:50:53
1022	2014-05-06 11:50:22
1021	2014-05-06 11:50:18
1018	2014-05-06 11:50:14
42	2014-05-06 11:47:02
184	2014-05-06 11:42:08
33	2014-05-06 11:40:27
1012	2014-05-06 11:40:09
1005	2014-05-06 11:37:43
1013	2014-05-06 11:37:40
31	2014-05-06 11:36:11
32	2014-05-06 11:36:08
37	2014-05-06 11:34:02
46	2014-05-06 11:33:54
1004	2014-05-06 11:33:45
82	2014-05-06 11:33:30
45	2014-05-06 11:33:26
36	2014-05-06 11:33:22
183	2014-05-06 11:32:37
1006	2014-05-06 11:32:31
1029	2014-05-06 11:31:47
168	2014-05-06 11:31:34
1001	2014-05-06 11:30:35
170	2014-05-06 11:30:27
48	2014-05-06 11:29:19
51	2014-05-06 11:29:12
38	2014-05-06 11:29:09
53	2014-05-06 11:21:58
43	2014-05-06 11:21:48
55	2014-05-06 11:21:44
185	2014-05-06 11:20:30
100	2014-05-06 11:08:13
184	2014-05-06 10:30:54
1013	2014-05-06 09:54:17
188	2014-05-06 09:40:07
1030	2014-05-06 09:33:44
1019	2014-05-06 09:30:24
38	2014-05-06 09:26:15
1020	2014-05-06 09:24:44
100	2014-05-06 09:22:59
1016	2014-05-06 09:22:31
42	2014-05-06 09:21:53
100	2014-05-06 09:21:34
1021	2014-05-06 09:16:52
44	2014-05-06 09:13:42
183	2014-05-06 09:11:05
172	2014-05-06 09:09:17
7	2014-05-06 09:09:11
1012	2014-05-06 09:09:04
55	2014-05-06 09:06:26
51	2014-05-06 09:06:22
1001	2014-05-06 09:06:16
187	2014-05-06 09:02:43
1022	2014-05-06 09:00:16
1004	2014-05-06 08:59:33
1029	2014-05-06 08:59:21
32	2014-05-06 08:57:33
47	2014-05-06 08:48:55
1006	2014-05-06 08:47:14
1005	2014-05-06 08:47:11
31	2014-05-06 08:44:29
1018	2014-05-06 08:42:23
1028	2014-05-06 08:38:15
33	2014-05-06 08:36:24
52	2014-05-06 08:34:10
48	2014-05-06 08:31:19
36	2014-05-06 08:31:15
170	2014-05-06 08:25:55
169	2014-05-06 08:21:40
168	2014-05-06 08:20:14
185	2014-05-06 08:15:13
53	2014-05-06 08:15:03
43	2014-05-06 08:14:59
82	2014-05-06 08:13:23
45	2014-05-06 08:13:19
46	2014-05-06 07:32:55
37	2014-05-06 07:32:34
100	2014-05-06 07:14:12
